"bin.type","Future.ID","Policy.Start.Time","Policy.Duration","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","Total.Policy.Cost.100","bin.type.1","epsilon","rho","Climate.Model","Beta.Delta.Temp","Relative.Gamma","Relative.Eta","Relative.Nu","policy.Stabilization","density.Stabilization","coverage.Stabilization","policy.Stabilization.Cost.Zero","density.Stabilization.Cost.Zero","coverage.Stabilization.Cost.Zero","policy.Stabilization.Cost.5Percent","density.Stabilization.Cost.5Percent","coverage.Stabilization.Cost.5Percent","policy.Stabilization.Cost.10Percent","density.Stabilization.Cost.10Percent","coverage.Stabilization.Cost.10Percent","policy.Stabilization.Cost.15Percent","density.Stabilization.Cost.15Percent","coverage.Stabilization.Cost.15Percent","policy.Stabilization.Cost.20Percent","density.Stabilization.Cost.20Percent","coverage.Stabilization.Cost.20Percent","policy.Stabilization.Cost.25Percent","density.Stabilization.Cost.25Percent","coverage.Stabilization.Cost.25Percent","policy.Stabilization.Cost.30Percent","density.Stabilization.Cost.30Percent","coverage.Stabilization.Cost.30Percent","policy.Temp.Threshold.2C","density.Temp.Threshold.2C","coverage.Temp.Threshold.2C","policy.Temp.Threshold.2C.Cost.Zero","density.Temp.Threshold.2C.Cost.Zero","coverage.Temp.Threshold.2C.Cost.Zero","policy.Temp.Threshold.2C.Cost.5Percent","density.Temp.Threshold.2C.Cost.5Percent","coverage.Temp.Threshold.2C.Cost.5Percent","policy.Temp.Threshold.2C.Cost.10Percent","density.Temp.Threshold.2C.Cost.10Percent","coverage.Temp.Threshold.2C.Cost.10Percent","policy.Temp.Threshold.2C.Cost.15Percent","density.Temp.Threshold.2C.Cost.15Percent","coverage.Temp.Threshold.2C.Cost.15Percent","policy.Temp.Threshold.2C.Cost.20Percent","density.Temp.Threshold.2C.Cost.20Percent","coverage.Temp.Threshold.2C.Cost.20Percent","policy.Temp.Threshold.2C.Cost.25Percent","density.Temp.Threshold.2C.Cost.25Percent","coverage.Temp.Threshold.2C.Cost.25Percent","policy.Temp.Threshold.2C.Cost.30Percent","density.Temp.Threshold.2C.Cost.30Percent","coverage.Temp.Threshold.2C.Cost.30Percent","least.cost.policy","objective","Link","T"
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",477,9.9,175,0.5,0,0,0,0,0.5,0,0,-0.173451953646419,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",7.666666667,0.008,"MRI-ESM1",4.263734328,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",478,9.9,145,0.5,0,0,0,0,0.5,0,0,-0.172269499994019,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",8.444444444,0.008,"MRI-ESM1",4.263734328,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",479,9.9,115,0.5,0,0,0,0,0.5,0,0,-0.168945244147495,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",9.222222222,0.008,"MRI-ESM1",4.263734328,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",480,9.9,110,0.5,0,0,0,0,0.5,0,0,-0.164369720561791,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",10,0.008,"MRI-ESM1",4.263734328,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",428,9.9,145,0.5,0,0,0,0,0.5,0,0,-0.172269728132061,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",8.444444444,0.008,"MPI-ESM-MR",4.66520988,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",429,9.9,115,0.5,0,0,0,0,0.5,0,0,-0.168945552971355,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",9.222222222,0.008,"MPI-ESM-MR",4.66520988,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",27,9.9,175,0.5,0,0,0,0,0.5,0,0,-0.173451908697808,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",7.666666667,0.008,"bcc-csm1-1",4.997053041,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",28,9.9,145,0.5,0,0,0,0,0.5,0,0,-0.17226941389582,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",8.444444444,0.008,"bcc-csm1-1",4.997053041,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",580,9.9,110,0.5,0,0,0,0,0.5,0,0,-0.164370083620976,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",10,0.008,"NorESM1-ME",4.33692843,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",29,9.9,115,0.5,0,0,0,0,0.5,0,0,-0.168945495737889,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",9.222222222,0.008,"bcc-csm1-1",4.997053041,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",528,9.9,145,0.5,0,0,0,0,0.5,0,0,-0.172269313029655,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",8.444444444,0.008,"NorESM1-M",4.125460043,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",327,9.9,175,0.5,0,0,0,0,0.5,0,0,-0.173451987949519,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",7.666666667,0.008,"MIROC5",4.121571108,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",328,9.9,145,0.5,0,0,0,0,0.5,0,0,-0.172269236440713,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",8.444444444,0.008,"MIROC5",4.121571108,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",430,9.9,110,0.5,0,0,0,0,0.5,0,0,-0.164369780857947,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",10,0.008,"MPI-ESM-MR",4.66520988,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",330,9.9,110,0.5,0,0,0,0,0.5,0,0,-0.164370045367016,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",10,0.008,"MIROC5",4.121571108,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",30,9.9,110,0.5,0,0,0,0,0.5,0,0,-0.164369535608889,"high.epsilon high.eta high.gamma high.nu medium.beta medium.rho",10,0.008,"bcc-csm1-1",4.997053041,1,1,1,"P4",0.535714285714286,0.0769230769230769,"other",0,0,"other",0,0,"P4",0.535714285714286,0.112781954887218,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.535714285714286,0.0769230769230769,"P4",0.785714285714286,0.0415094339622641,"other",0,0,"other",0,0,"P4",0.535714285714286,0.1,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,"P4",0.785714285714286,0.0415094339622641,5,"Stabilization","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",231,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.0857372620132277,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3,0.0115,"MIROC-ESM",5.931536512,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",241,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.0857372620132277,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3,0.015,"MIROC-ESM",5.931536512,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",242,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.109631477193018,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3.777777778,0.015,"MIROC-ESM",5.931536512,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",81,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.0857374983123078,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3,0.0115,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",82,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.109630667665203,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3.777777778,0.0115,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",83,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.132414064402896,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",4.555555556,0.0115,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",232,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.109631477193018,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3.777777778,0.0115,"MIROC-ESM",5.931536512,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",291,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.0857372874397862,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3,0.015,"MIROC-ESM-CHEM",6.130331874,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",233,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.132414212755184,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",4.555555556,0.0115,"MIROC-ESM",5.931536512,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",293,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.132413942611388,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",4.555555556,0.015,"MIROC-ESM-CHEM",6.130331874,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",281,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.0857372874397862,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3,0.0115,"MIROC-ESM-CHEM",6.130331874,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",282,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.10963071609096,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3.777777778,0.0115,"MIROC-ESM-CHEM",6.130331874,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",292,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.10963071609096,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3.777777778,0.015,"MIROC-ESM-CHEM",6.130331874,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",283,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.132413942611388,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",4.555555556,0.0115,"MIROC-ESM-CHEM",6.130331874,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",91,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.0857374983123078,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3,0.015,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",243,9.9,295,0.44,0,0,0,0,0.5,0,0,-0.119133513963759,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",4.555555556,0.015,"MIROC-ESM",5.931536512,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",93,9.9,295,0.47,0,0,0,0,0.5,0,0,-0.125851680520585,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",4.555555556,0.015,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta high.rho",92,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.109630667665203,"low.epsilon high.eta high.gamma high.nu high.beta high.rho",3.777777778,0.015,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta low.rho",52,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.109630667665203,"low.epsilon high.eta high.gamma high.nu high.beta low.rho",3.777777778,0.001,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
"low.epsilon high.eta high.gamma high.nu high.beta low.rho",53,9.9,295,0.5,0,0,0,0,0.5,0,0,-0.132414064402896,"low.epsilon high.eta high.gamma high.nu high.beta low.rho",4.555555556,0.001,"GFDL-CM3",6.110394674,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,9,"Failure","link",-2.5
